time,ref1,finger1_exp1,finger1_exp2,finger1_exp3,finger1_exp4,finger1_exp5,ref2,finger2_exp1,finger2_exp2,finger2_exp3,finger2_exp4,finger2_exp5,ref3,finger3_exp1,finger3_exp2,finger3_exp3,finger3_exp4,finger3_exp5,force_ref1,force_finger1_exp1,force_finger1_exp2,force_finger1_exp3,force_finger1_exp4,force_finger1_exp5,force_ref2,force_finger2_exp1,force_finger2_exp2,force_finger2_exp3,force_finger2_exp4,force_finger2_exp5,force_ref3,force_finger3_exp1,force_finger3_exp2,force_finger3_exp3,force_finger3_exp4,force_finger3_exp5
22.56,0,2345.049,2333.114,2325.791,2346.699,2330.314,0,2204.808,2140.519,2163.053,2147.724,2197.354,0,2791.148,2801.049,2786.555,2772.795,2776.776,0,175.6846,173.8503,176.2637,262.0253,172.2235,0,965.8661,99.09009,579.2992,395.1429,844.9247,0,2870.759,2534.923,2637.328,2651.411,2683.952
22.57,0,2343.094,2333.5,2325.408,2346.805,2329.143,0,2203.021,2139.878,2162.137,2146.206,2197.253,0,2791.107,2800.48,2785.805,2768.852,2774.202,0,176.2921,172.9574,175.08,246.1875,171.2334,0,963.0032,98.50356,576.8165,392.7848,841.7067,0,2867.979,2541.444,2636.372,2649.083,2682.524
22.58,0,2340.452,2332.837,2325.199,2347.135,2327.704,0,2200.977,2138.751,2161.23,2145.685,2197.046,0,2791.238,2799.017,2784.955,2765.878,2771.782,0,176.3951,172.0963,174.0502,233.1741,169.9759,0,959.4535,97.73868,574.4965,390.7528,837.1627,0,2864.846,2549.087,2635.63,2647.104,2680.028
22.59,0,2337.271,2331.143,2325.192,2347.675,2326.09,0,2198.784,2137.145,2160.37,2146.101,2196.567,0,2791.555,2796.697,2784.121,2764.12,2769.585,0,176.0494,171.3922,173.2888,223.2349,168.5834,0,955.2574,96.9073,572.4119,389.0209,831.4562,0,2861.429,2557.044,2635.102,2645.572,2676.663
22.6,0,2333.755,2328.554,2325.389,2348.382,2324.425,0,2196.555,2135.113,2159.6,2147.308,2195.68,0,2792.06,2793.61,2783.423,2763.736,2767.698,0,175.352,170.9458,172.8688,216.3743,167.203,0,950.543,96.12257,570.567,387.5317,824.874,0,2857.811,2564.491,2634.752,2644.57,2672.706
22.61,0,2330.152,2325.306,2325.764,2349.187,2322.846,0,2194.392,2132.761,2158.969,2149.094,2194.299,0,2792.738,2789.891,2782.967,2764.771,2766.22,0,174.4299,170.8129,172.8119,212.3609,165.9663,0,945.5182,95.48685,568.8969,386.197,817.7889,0,2854.079,2570.69,2634.512,2644.153,2668.478
22.62,0,2326.712,2321.704,2326.272,2349.999,2321.498,0,2192.378,2130.242,2158.519,2151.202,2192.413,0,2793.562,2785.708,2782.831,2767.145,2765.26,0,173.4248,170.9935,173.086,210.7636,164.9637,0,940.4503,95.0835,567.2777,384.9005,810.6161,0,2850.323,2575.077,2634.282,2644.324,2664.297
22.63,0,2323.67,2318.083,2326.856,2350.714,2320.515,0,2190.574,2127.74,2158.282,2153.353,2190.09,0,2794.488,2781.25,2783.058,2770.652,2764.93,0,172.4761,171.4346,173.611,211.0077,164.2293,0,935.6345,94.97311,565.5477,383.5045,803.7672,0,2846.627,2577.323,2633.945,2645.033,2660.441
22.64,0,2321.216,2314.77,2327.452,2351.226,2320.007,0,2189.013,2125.449,2158.273,2155.277,2187.477,0,2795.467,2776.72,2783.648,2774.979,2765.323,0,171.7027,172.0439,174.2696,212.4433,163.7398,0,931.3566,95.19341,563.5345,381.8604,797.6077,0,2843.071,2577.362,2633.385,2646.164,2657.116
22.65,0,2319.483,2312.044,2328.004,2351.437,2320.051,0,2187.705,2123.552,2158.488,2156.731,2184.78,0,2796.446,2772.325,2784.564,2779.734,2766.502,0,171.1877,172.713,174.9235,214.415,163.4286,0,927.8547,95.76134,561.0848,379.8223,792.4218,0,2839.729,2575.385,2632.497,2647.553,2654.441
22.66,0,2318.531,2310.106,2328.463,2351.27,2320.677,0,2186.645,2122.193,2158.9,2157.531,2182.245,0,2797.372,2768.271,2785.735,2784.481,2768.473,0,170.9681,173.3427,175.4325,216.3266,163.2105,0,925.2853,96.67599,558.0905,377.2633,788.3865,0,2836.674,2571.791,2631.215,2648.995,2652.441
22.67,0,2318.349,2309.069,2328.795,2350.677,2321.861,0,2185.816,2121.464,2159.468,2157.561,2180.113,0,2798.193,2764.761,2787.064,2788.787,2771.174,0,171.0321,173.8673,175.6737,217.6906,163.0114,0,923.6984,97.92123,554.5095,374.0932,785.5582,0,2833.972,2567.125,2629.516,2650.275,2651.059
22.68,0,2318.858,2308.949,2328.98,2349.65,2323.524,0,2185.198,2121.386,2160.134,2156.788,2178.595,0,2798.862,2761.978,2788.447,2792.268,2774.463,0,171.3242,174.269,175.5595,218.1608,162.795,0,923.0265,99.46799,550.3755,370.274,783.8709,0,2831.679,2561.996,2627.431,2651.19,2650.173
22.69,0,2319.923,2309.676,2329.01,2348.223,2325.532,0,2184.769,2121.91,2160.833,2155.263,2177.838,0,2799.331,2760.078,2789.774,2794.623,2778.115,0,171.7584,174.582,175.0522,217.5435,162.5804,0,923.0907,101.2765,545.7977,365.8305,783.1476,0,2829.84,2556.992,2625.041,2651.576,2649.627
22.7,0,2321.37,2311.108,2328.883,2346.471,2327.708,0,2184.507,2122.922,2161.498,2153.116,2177.902,0,2799.553,2759.169,2790.945,2795.674,2781.838,0,172.2355,174.8841,174.1719,215.7904,162.4461,0,923.6221,103.298,540.9494,360.8546,783.1223,0,2828.476,2552.606,2622.465,2651.327,2649.259
22.71,0,2323.001,2313.057,2328.605,2344.504,2329.85,0,2184.397,2124.257,2162.063,2150.541,2178.756,0,2799.481,2759.294,2791.874,2795.382,2785.297,0,172.6626,175.2779,172.9975,212.9764,162.5187,0,924.2974,105.4764,536.0484,355.4984,783.4708,0,2827.578,2549.188,2619.849,2650.409,2648.923
22.72,0,2324.626,2315.308,2328.182,2342.459,2331.755,0,2184.427,2125.728,2162.474,2147.777,2180.277,0,2799.076,2760.415,2792.489,2793.853,2788.15,0,172.9689,175.8652,171.6576,209.268,162.9491,0,924.7834,107.7473,531.3315,349.9602,783.8473,0,2827.098,2546.907,2617.339,2648.858,2648.514
22.73,0,2326.073,2317.645,2327.623,2340.482,2333.247,0,2184.589,2127.146,2162.685,2145.083,2182.272,0,2798.307,2762.406,2792.744,2791.328,2790.089,0,173.1166,176.7216,170.3135,204.8889,163.8802,0,924.7833,110.0371,527.0275,344.462,783.9207,0,2826.951,2545.756,2615.068,2646.776,2647.975
22.74,0,2327.212,2319.867,2326.939,2338.713,2334.197,0,2184.881,2128.35,2162.673,2142.71,2184.504,0,2797.167,2765.05,2792.614,2788.157,2790.889,0,173.1042,177.874,169.1358,200.0876,165.4124,0,924.0771,112.2597,523.3309,339.2241,783.408,0,2827.01,2545.575,2613.137,2644.312,2647.295
22.75,0,2327.963,2321.802,2326.151,2337.274,2334.546,0,2185.297,2129.224,2162.432,2140.879,2186.719,0,2795.679,2768.061,2792.102,2784.758,2790.44,0,172.9635,179.2885,168.277,195.111,167.5741,0,922.5492,114.3157,520.3813,334.441,782.1002,0,2827.121,2546.089,2611.604,2641.639,2646.506
22.76,0,2328.3,2323.317,2325.289,2336.252,2334.309,0,2185.829,2129.712,2161.982,2139.75,2188.68,0,2793.907,2771.113,2791.241,2781.571,2788.776,0,172.7501,180.8667,167.8473,190.1861,170.3036,0,920.1997,116.0922,518.2495,330.2613,779.877,0,2827.108,2546.961,2610.48,2638.934,2645.664
22.77,0,2328.243,2324.32,2324.395,2335.695,2333.574,0,2186.453,2129.822,2161.361,2139.418,2190.189,0,2791.953,2773.88,2790.089,2779.001,2786.083,0,172.5325,182.4539,167.8961,185.5087,173.4444,0,917.1373,117.4676,516.9311,326.7759,776.7105,0,2826.798,2547.851,2609.733,2636.352,2644.83
22.78,0,2327.849,2324.762,2323.525,2335.605,2332.483,0,2187.129,2129.615,2160.63,2139.895,2191.109,0,2789.955,2776.087,2788.732,2777.373,2782.689,0,172.3791,183.8568,168.4046,181.2384,176.7578,0,913.5563,118.3187,516.3502,324.0146,772.6602,0,2826.034,2548.458,2609.297,2634.012,2644.053
22.79,0,2327.195,2324.628,2322.744,2335.943,2331.213,0,2187.796,2129.199,2159.862,2141.114,2191.366,0,2788.078,2777.549,2787.269,2776.888,2779.035,0,172.3473,184.8687,169.2891,177.4976,179.9489,0,909.7015,118.5336,516.3691,321.9509,767.8563,0,2824.695,2548.563,2609.082,2631.99,2643.358
22.8,0,2326.364,2323.941,2322.115,2336.628,2329.941,0,2188.375,2128.703,2159.133,2142.937,2190.954,0,2786.485,2778.203,2785.809,2777.6,2775.621,0,172.4743,185.2987,170.4167,174.3733,182.7054,0,905.8282,118.0263,516.8048,320.5131,762.481,0,2822.713,2548.047,2608.993,2630.315,2642.734
22.81,0,2325.432,2322.749,2321.695,2337.556,2328.82,0,2188.781,2128.259,2158.513,2145.173,2189.931,0,2785.324,2778.112,2784.457,2779.404,2772.941,0,172.7719,185.0019,171.6279,171.9198,184.7413,0,902.1634,116.7529,517.4495,319.5996,756.7446,0,2820.086,2546.892,2608.94,2628.973,2642.134
22.82,0,2324.46,2321.127,2321.521,2338.604,2327.951,0,2188.932,2127.984,2158.058,2147.596,2188.403,0,2784.695,2777.46,2783.304,2782.054,2771.417,0,173.2245,183.9048,172.7643,170.1612,185.8394,0,898.8742,114.7263,518.0921,319.0945,750.8657,0,2816.883,2545.173,2608.848,2627.923,2641.485
22.83,0,2323.492,2319.177,2321.598,2339.652,2327.374,0,2188.765,2127.964,2157.795,2149.975,2186.515,0,2784.638,2776.514,2782.415,2785.187,2771.326,0,173.7915,182.0239,173.6938,169.0941,185.887,0,896.0494,112.0267,518.5403,318.8826,745.0524,0,2813.24,2543.033,2608.662,2627.107,2640.698
22.84,0,2322.557,2317.021,2321.901,2340.588,2327.061,0,2188.253,2128.246,2157.726,2152.091,2184.435,0,2785.119,2775.576,2781.832,2788.375,2772.754,0,174.4131,179.4717,174.3308,168.6892,184.8977,0,893.6943,108.8033,518.639,318.8612,739.492,0,2809.354,2540.651,2608.348,2626.464,2639.682
22.85,0,2321.677,2314.803,2322.365,2341.321,2326.929,0,2187.407,2128.831,2157.82,2153.768,2182.337,0,2786.033,2774.93,2781.561,2791.177,2775.572,0,175.02,176.45,174.6468,168.8933,183.0155,0,891.7408,105.2683,518.2839,318.9481,734.345,0,2805.46,2538.21,2607.887,2625.943,2638.371
22.86,0,2320.868,2312.68,2322.893,2341.787,2326.857,0,2186.282,2129.68,2158.027,2154.882,2180.39,0,2787.213,2774.796,2781.584,2793.193,2779.444,0,175.5438,173.2301,174.67,169.6319,180.5,0,890.0682,101.6788,517.4296,319.0853,729.7456,0,2801.811,2535.875,2607.269,2625.507,2636.728
22.87,0,2320.148,2310.813,2323.368,2341.951,2326.717,0,2184.969,2130.718,2158.279,2155.378,2178.74,0,2788.455,2775.288,2781.859,2794.123,2783.872,0,175.9282,170.1212,174.4747,170.8127,177.6957,0,888.53,98.31093,516.0903,319.2389,725.8048,0,2798.64,2533.767,2606.487,2625.134,2634.768
22.88,0,2319.536,2309.35,2323.669,2341.801,2326.392,0,2183.581,2131.848,2158.506,2155.267,2177.503,0,2789.541,2776.401,2782.33,2793.796,2788.255,0,176.1384,167.4318,174.1628,172.3296,174.9875,0,886.9821,95.4272,514.3348,319.3962,722.6127,0,2796.139,2531.951,2605.533,2624.818,2632.552
22.89,0,2319.052,2308.411,2323.688,2341.351,2325.809,0,2182.24,2132.959,2158.649,2154.618,2176.75,0,2790.273,2778.01,2782.933,2792.201,2791.98,0,176.1678,165.4288,173.8425,174.0669,172.7509,0,885.3079,93.24255,512.275,319.5594,720.2375,0,2794.432,2530.437,2604.4,2624.559,2630.186
22.9,0,2318.711,2308.07,2323.351,2340.632,2324.946,0,2181.059,2133.941,2158.666,2153.557,2176.502,0,2790.5,2779.903,2783.599,2789.483,2794.5,0,176.0397,164.3012,173.6077,175.9042,171.3026,0,883.4353,91.8945,510.0508,319.737,718.7204,0,2793.554,2529.183,2603.086,2624.354,2627.802
22.91,0,2318.521,2308.344,2322.633,2339.694,2323.837,0,2180.126,2134.695,2158.542,2152.238,2176.728,0,2790.133,2781.81,2784.267,2785.93,2795.417,0,175.8059,164.1336,173.5222,177.7202,170.8595,0,881.3434,91.42343,507.8132,319.9345,718.0645,0,2793.452,2528.104,2601.597,2624.189,2625.542
22.92,0,2318.475,2309.188,2321.563,2338.597,2322.571,0,2179.497,2135.141,2158.286,2150.83,2177.343,0,2789.158,2783.459,2784.875,2781.933,2794.534,0,175.5389,164.8958,173.6125,179.397,171.5112,0,879.0607,91.76746,505.7065,320.1458,718.2244,0,2793.984,2527.092,2599.954,2624.028,2623.526
22.93,0,2318.56,2310.491,2320.227,2337.405,2321.266,0,2179.185,2135.224,2157.927,2149.492,2178.222,0,2787.636,2784.618,2785.371,2777.942,2791.88,0,175.3223,166.4498,173.8678,180.8253,173.2088,0,876.6514,92.77341,503.8527,320.3467,719.0953,0,2794.938,2526.029,2598.198,2623.813,2621.838
22.94,0,2318.747,2312.09,2318.753,2336.183,2320.054,0,2179.164,2134.923,2157.508,2148.362,2179.208,0,2785.693,2785.128,2785.708,2774.412,2787.708,0,175.2374,168.5723,174.2481,181.9093,175.7727,0,874.1968,94.22218,502.3385,320.4924,720.5103,0,2796.052,2524.802,2596.385,2623.468,2620.506
22.95,0,2319.007,2313.792,2317.297,2334.989,2319.058,0,2179.369,2134.249,2157.072,2147.538,2180.14,0,2783.5,2784.929,2785.848,2771.754,2782.459,0,175.351,170.9902,174.6968,182.5727,178.9165,0,871.7723,95.86375,501.2073,320.5197,722.243,0,2797.049,2523.323,2594.589,2622.901,2619.494
22.96,0,2319.308,2315.397,2316.014,2333.871,2318.367,0,2179.704,2133.248,2156.652,2147.073,2180.866,0,2781.249,2784.058,2785.763,2770.289,2776.7,0,175.7032,173.4197,175.1557,182.7651,182.2836,0,869.4257,97.4549,500.4556,320.3539,724.0219,0,2797.663,2521.533,2592.885,2622.027,2618.716
22.97,0,2319.622,2316.723,2315.036,2332.865,2318.027,0,2180.057,2131.997,2156.262,2146.973,2181.275,0,2779.131,2782.645,2785.435,2770.218,2771.052,0,176.2993,175.6047,175.5783,182.4674,185.4919,0,867.1607,98.79327,500.0343,319.9197,725.5503,0,2797.671,2519.407,2591.347,2620.775,2618.044
22.98,0,2319.933,2317.635,2314.452,2331.992,2318.031,0,2180.314,2130.602,2155.893,2147.199,2181.308,0,2777.311,2780.881,2784.859,2771.609,2766.105,0,177.1057,177.3484,175.9384,181.6952,188.1809,0,864.9291,99.74221,499.8553,319.1541,726.5349,0,2796.918,2516.954,2590.027,2619.107,2617.333
22.99,0,2320.238,2318.057,2314.289,2331.261,2318.327,0,2180.376,2129.181,2155.509,2147.677,2180.968,0,2775.914,2778.99,2784.049,2774.393,2762.347,0,178.0518,178.534,176.2339,180.502,190.0542,0,862.6309,100.2434,499.8007,318.0193,726.7152,0,2795.332,2514.212,2588.958,2617.026,2616.444
23,0,2320.547,2317.983,2314.51,2330.671,2318.826,0,2180.175,2127.857,2155.061,2148.307,2180.325,0,2775.016,2777.188,2783.036,2778.367,2760.103,0,179.0369,179.1326,176.4837,178.9777,190.9142,0,860.1241,100.3168,499.735,316.5133,725.8926,0,2792.932,2511.236,2588.14,2614.585,2615.268
23.01,0,2320.878,2317.47,2315.021,2330.217,2319.417,0,2179.683,2126.739,2154.491,2148.972,2179.502,0,2774.637,2775.658,2781.873,2783.215,2759.505,0,179.9417,179.1993,176.7203,177.2452,190.6842,0,857.2384,100.048,499.5195,314.6765,723.9545,0,2789.821,2508.092,2587.54,2611.879,2613.744
23.02,0,2321.256,2316.624,2315.683,2329.889,2319.986,0,2178.924,2125.911,2153.753,2149.553,2178.656,0,2774.752,2774.518,2780.63,2788.529,2760.477,0,180.6422,178.8572,176.9796,175.4531,189.415,0,853.7938,99.56747,499.0249,312.5905,720.8885,0,2786.169,2504.844,2587.096,2609.039,2611.863
23.03,0,2321.7,2315.575,2316.333,2329.685,2320.429,0,2177.973,2125.418,2152.817,2149.938,2177.954,0,2775.295,2773.81,2779.395,2793.847,2762.76,0,181.0243,178.2737,177.2907,173.7643,187.2774,0,849.621,99.02303,498.1447,310.3706,716.7859,0,2782.191,2501.552,2586.727,2606.213,2609.67
23.04,0,2322.219,2314.456,2316.812,2329.604,2320.664,0,2176.946,2125.261,2151.687,2150.038,2177.549,0,2776.179,2773.503,2778.263,2798.688,2765.951,0,180.9963,177.6324,177.6667,172.3409,184.5382,0,844.5817,98.55204,496.8055,308.151,711.8322,0,2778.122,2498.267,2586.336,2603.546,2607.256
23.05,0,2322.803,2313.378,2316.988,2329.65,2320.639,0,2175.986,2125.399,2150.398,2149.788,2177.553,0,2777.305,2773.499,2777.33,2802.596,2769.564,0,180.4992,177.105,178.0999,171.3277,181.5258,0,838.5914,98.25693,494.9723,306.0657,706.2855,0,2774.186,2495.028,2585.826,2601.162,2604.737
23.06,0,2323.426,2312.417,2316.775,2329.832,2320.337,0,2175.247,2125.755,2149.018,2149.161,2178.024,0,2778.577,2773.656,2776.681,2805.194,2773.094,0,179.5128,176.8283,178.5603,170.8339,178.5875,0,831.6386,98.18909,492.6515,304.2275,700.4476,0,2770.581,2491.865,2585.109,2599.142,2602.239
23.07,0,2324.04,2311.604,2316.141,2330.153,2319.765,0,2174.871,2126.228,2147.639,2148.166,2178.957,0,2779.912,2773.813,2776.379,2806.214,2776.085,0,178.0585,176.8897,178.9986,170.9175,176.045,0,823.801,98.34414,489.8867,302.7098,694.6299,0,2767.459,2488.799,2584.121,2597.52,2599.874
23.08,0,2324.588,2310.927,2315.114,2330.611,2318.957,0,2174.963,2126.707,2146.364,2146.849,2180.288,0,2781.247,2773.82,2776.458,2805.542,2778.188,0,176.1979,177.3216,179.3533,171.5749,174.1542,0,815.2534,98.66914,486.7523,301.5341,689.1205,0,2764.925,2485.848,2582.824,2596.277,2597.731
23.09,0,2325.012,2310.347,2313.774,2331.188,2317.962,0,2175.581,2127.086,2145.292,2145.286,2181.909,0,2782.538,2773.559,2776.915,2803.226,2779.194,0,174.0287,178.1062,179.5599,172.7375,173.0742,0,806.2653,99.0795,483.3428,300.6662,684.157,0,2763.028,2483.023,2581.215,2595.346,2595.857
23.1,0,2325.262,2309.808,2312.237,2331.85,2316.841,0,2176.718,2127.283,2144.506,2143.578,2183.684,0,2783.761,2772.963,2777.708,2799.479,2779.066,0,171.6764,179.186,179.5611,174.2769,172.8497,0,797.1843,99.48167,479.762,300.0216,679.9076,0,2761.772,2480.33,2579.328,2594.627,2594.262
23.11,0,2325.307,2309.256,2310.643,2332.537,2315.66,0,2178.305,2127.242,2144.063,2141.84,2185.471,0,2784.908,2772.026,2778.765,2794.658,2777.926,0,169.2841,180.4789,179.3166,176.0189,173.4085,0,788.4071,99.79649,476.1115,299.4799,676.4616,0,2761.12,2477.773,2577.227,2594.005,2592.916
23.12,0,2325.137,2308.654,2309.135,2333.168,2314.488,0,2180.21,2126.94,2143.991,2140.185,2187.137,0,2785.982,2770.8,2779.984,2789.224,2776.039,0,166.9993,181.8935,178.8102,177.7651,174.5746,0,780.3394,99.97818,472.4815,298.906,673.8313,0,2761.002,2475.352,2575.002,2593.368,2591.761
23.13,0,2324.768,2307.992,2307.843,2333.649,2313.396,0,2182.258,2126.386,2144.284,2138.713,2188.577,0,2786.996,2769.381,2781.248,2783.688,2773.766,0,164.9607,183.341,178.0534,179.317,176.0946,0,773.3488,100.0256,468.9442,298.1737,671.9604,0,2761.323,2473.061,2572.758,2592.625,2590.727
23.14,0,2324.235,2307.289,2306.872,2333.883,2312.447,0,2184.242,2125.617,2144.912,2137.509,2189.713,0,2787.962,2767.894,2782.438,2778.553,2771.516,0,163.2856,184.7434,177.084,180.501,177.6742,0,767.7188,99.98344,465.5496,297.188,670.7388,0,2761.966,2470.889,2570.601,2591.72,2589.74
23.15,0,2323.587,2306.588,2306.296,2333.789,2311.692,0,2185.955,2124.683,2145.821,2136.628,2190.501,0,2788.888,2766.468,2783.448,2774.256,2769.688,0,162.0599,186.0355,175.9615,181.1895,179.0198,0,763.6078,99.93282,462.3242,295.9029,670.0199,0,2762.801,2468.825,2568.626,2590.64,2588.737
23.16,0,2322.875,2305.949,2306.149,2333.323,2311.168,0,2187.206,2123.645,2146.945,2136.099,2190.918,0,2789.78,2765.22,2784.192,2771.118,2768.607,0,161.3311,187.1628,174.7589,181.3143,179.8795,0,761.0235,99.97392,459.2716,294.3297,669.6373,0,2763.69,2466.857,2566.907,2589.415,2587.67
23.17,0,2322.15,2305.431,2306.431,2332.488,2310.885,0,2187.842,2122.56,2148.21,2135.923,2190.959,0,2790.629,2764.233,2784.618,2769.313,2768.491,0,161.1065,188.0764,173.5539,180.8719,180.0776,0,759.814,100.2033,456.3753,292.536,669.421,0,2764.49,2464.977,2565.489,2588.111,2586.51
23.18,0,2321.45,2305.081,2307.105,2331.35,2310.828,0,2187.77,2121.482,2149.539,2136.078,2190.628,0,2791.42,2763.556,2784.705,2768.858,2769.412,0,161.356,188.7272,172.419,179.9186,179.538,0,759.6802,100.6908,453.6014,290.6337,669.2096,0,2765.065,2463.185,2564.384,2586.823,2585.244
23.19,0,2320.803,2304.924,2308.108,2330.029,2310.952,0,2186.963,2120.454,2150.861,2136.524,2189.931,0,2792.123,2763.2,2784.473,2769.622,2771.292,0,162.0176,189.0626,171.415,178.5577,178.2932,0,760.2079,101.4611,450.9035,288.7587,668.8602,0,2765.292,2461.489,2563.57,2585.651,2583.868
23.2,0,2320.228,2304.957,2309.347,2328.686,2311.194,0,2185.464,2119.516,2152.11,2137.213,2188.877,0,2792.702,2763.149,2783.972,2771.354,2773.914,0,163.0078,189.027,170.5851,176.9212,176.4789,0,760.9153,102.4823,448.2276,287.0461,668.2557,0,2765.079,2459.908,2562.993,2584.688,2582.384
23.21,0,2319.731,2305.15,2310.716,2327.502,2311.476,0,2183.388,2118.704,2153.229,2138.086,2187.484,0,2793.116,2763.37,2783.278,2773.731,2776.952,0,164.2313,188.5669,169.9531,175.1492,174.3143,0,761.3099,103.666,445.5186,285.6056,667.309,0,2764.376,2458.472,2562.573,2584.001,2580.79
23.22,0,2319.318,2305.455,2312.099,2326.646,2311.713,0,2180.904,2118.058,2154.174,2139.085,2185.783,0,2793.322,2763.826,2782.484,2776.397,2780.019,0,165.5924,187.6409,169.5239,173.3723,172.0717,0,760.9468,104.8768,442.7273,284.5022,665.9659,0,2763.182,2457.21,2562.209,2583.617,2579.082
23.23,0,2318.991,2305.814,2313.38,2326.247,2311.828,0,2178.226,2117.622,2154.91,2140.153,2183.825,0,2793.282,2764.483,2781.687,2779.019,2782.719,0,167.0042,186.2325,169.2878,171.6977,170.0396,0,759.4804,105.9518,439.8182,283.7458,664.2058,0,2761.554,2456.146,2561.789,2583.513,2577.248
23.24,0,2318.755,2306.174,2314.456,2326.369,2311.754,0,2175.588,2117.446,2155.416,2141.235,2181.687,0,2792.966,2765.316,2780.974,2781.316,2784.697,0,168.3955,184.3628,169.225,170.2021,168.4844,0,756.7025,106.7256,436.7773,283.2916,662.0413,0,2759.604,2455.295,2561.19,2583.62,2575.269
23.25,0,2318.614,2306.496,2315.24,2326.998,2311.447,0,2173.227,2117.58,2155.685,2142.275,2179.471,0,2792.357,2766.308,2780.413,2783.094,2785.691,0,169.7144,182.1,169.3125,168.9308,167.6149,0,752.5616,107.0565,433.6181,283.0515,659.5157,0,2757.481,2454.651,2560.298,2583.825,2573.123
23.26,0,2318.573,2306.762,2315.67,2328.037,2310.889,0,2171.352,2118.065,2155.725,2143.22,2177.304,0,2791.455,2767.444,2780.044,2784.25,2785.56,0,170.928,179.5616,169.5293,167.902,167.5549,0,747.1625,106.8503,430.3853,282.9111,656.6992,0,2755.363,2454.183,2559.008,2583.988,2570.79
23.27,0,2318.63,2306.972,2315.712,2329.324,2310.092,0,2170.129,2118.93,2155.555,2144.017,2175.324,0,2790.284,2768.708,2779.873,2784.773,2784.3,0,172.0184,176.909,169.8598,167.1144,168.3267,0,740.7449,106.0772,427.1553,282.753,653.6829,0,2753.419,2453.838,2557.234,2583.956,2568.255
23.28,0,2318.78,2307.144,2315.361,2330.647,2309.098,0,2169.665,2120.177,2155.213,2144.614,2173.667,0,2788.889,2770.079,2779.875,2784.73,2782.042,0,172.9768,174.3327,170.2951,166.5561,169.8472,0,733.6491,104.7787,424.0318,282.4768,650.5726,0,2751.796,2453.541,2554.921,2583.587,2565.517
23.29,0,2319.006,2307.3,2314.643,2331.779,2307.979,0,2169.997,2121.776,2154.743,2144.966,2172.452,0,2787.342,2771.524,2780.004,2784.244,2779.03,0,173.7968,172.031,170.8311,166.2127,171.9379,0,726.2694,103.0647,421.1367,282.0168,647.4828,0,2750.587,2453.203,2552.05,2582.773,2562.595
23.3,0,2319.281,2307.455,2313.61,2332.504,2306.829,0,2171.093,2123.662,2154.2,2145.034,2171.76,0,2785.738,2773,2780.198,2783.469,2775.591,0,174.4691,170.1855,171.4647,166.0723,174.3463,0,719.006,101.1005,418.5968,281.351,644.5287,0,2749.82,2452.726,2548.644,2581.451,2559.53
