time,ref1,finger1_exp1,finger1_exp2,finger1_exp3,finger1_exp4,finger1_exp5,ref2,finger2_exp1,finger2_exp2,finger2_exp3,finger2_exp4,finger2_exp5,ref3,finger3_exp1,finger3_exp2,finger3_exp3,finger3_exp4,finger3_exp5,force_ref1,force_finger1_exp1,force_finger1_exp2,force_finger1_exp3,force_finger1_exp4,force_finger1_exp5,force_ref2,force_finger2_exp1,force_finger2_exp2,force_finger2_exp3,force_finger2_exp4,force_finger2_exp5,force_ref3,force_finger3_exp1,force_finger3_exp2,force_finger3_exp3,force_finger3_exp4,force_finger3_exp5
0.67,0,2237.125,2241.402,2242.69,2225.52,2249.097,0,2067.201,2080.288,2083.21,2081.032,2095.325,0,2692.369,2707.671,2716.238,2710.735,2712.147,0,191.6742,199.3793,189.9984,185.1568,190.0665,0,72.51072,72.52629,64.78009,68.33956,74.99187,0,2366.001,1646.903,1740.105,1759.323,1813.617
0.68,0,2233.295,2238.146,2236.704,2221.312,2244.074,0,2062.72,2077.351,2077.687,2076.51,2090.279,0,2686.622,2702.012,2710.565,2707.091,2706.355,0,191.9089,197.7925,190.2449,183.9095,189.0645,0,73.27603,72.52037,65.8692,65.69344,73.10707,0,2361.92,1643.377,1734.094,1753.648,1811.716
0.69,0,2233.056,2238.609,2234.15,2221.294,2242.22,0,2061.456,2077.453,2075.44,2075.931,2088.873,0,2685.126,2700.921,2709.351,2707.896,2705.154,0,192.6704,195.7394,190.5583,182.9585,188.398,0,73.79137,72.19115,67.24147,63.63097,71.43422,0,2361.51,1642.181,1730.766,1751.599,1812.699
0.7,0,2236.02,2242.27,2234.987,2225.131,2243.176,0,2063.129,2080.221,2076.417,2078.958,2090.851,0,2687.535,2704.062,2712.276,2712.442,2708.213,0,193.8026,193.299,190.8453,182.4455,188.0177,0,73.95235,71.60579,68.78319,62.41207,70.09306,0,2364.39,1643.186,1730.187,1753.071,1816.132
0.71,0,2241.411,2248.272,2238.733,2232.038,2246.231,0,2067.103,2084.945,2080.17,2084.839,2095.53,0,2693.024,2710.588,2718.491,2719.573,2714.677,0,195.1039,190.6074,191.0085,182.4804,187.8338,0,73.68483,70.89923,70.37851,62.217,69.15403,0,2369.781,1645.982,1732.076,1757.547,1821.284
0.72,0,2248.215,2255.584,2244.577,2240.922,2250.472,0,2072.515,2090.704,2085.95,2092.546,2101.935,0,2700.453,2719.304,2726.788,2727.892,2723.34,0,196.3601,187.8488,190.9639,183.13,187.7378,0,72.95955,70.25592,71.9214,63.12905,68.63646,0,2376.656,1649.97,1735.879,1764.207,1827.251
0.73,0,2255.349,2263.168,2251.527,2250.556,2254.942,0,2078.42,2096.497,2092.841,2100.931,2108.962,0,2708.558,2728.849,2735.804,2735.985,2732.84,0,197.3755,185.2391,190.6544,184.4099,187.6239,0,71.80069,69.8816,73.32346,65.1272,68.51355,0,2383.905,1654.466,1740.863,1772.058,1833.087
0.74,0,2261.816,2270.119,2258.551,2259.741,2258.787,0,2083.928,2101.385,2099.883,2108.889,2115.54,0,2716.13,2737.888,2744.226,2742.615,2741.852,0,197.9977,183.0034,190.0596,186.2803,187.4084,0,70.28587,69.96963,74.51713,68.08869,68.72256,0,2390.48,1658.803,1746.227,1780.083,1837.928
0.75,0,2266.831,2275.764,2264.721,2267.458,2261.368,0,2088.318,2104.608,2106.204,2115.485,2120.77,0,2722.172,2745.279,2750.959,2746.874,2749.256,0,198.1342,181.3513,189.1989,188.6462,187.0439,0,68.53636,70.66762,75.45509,71.80082,69.17786,0,2395.529,1662.418,1751.204,1787.358,1841.101
0.76,0,2269.905,2279.714,2269.321,2272.97,2262.324,0,2091.111,2105.68,2111.115,2120.056,2124.032,0,2726.007,2750.192,2755.261,2748.281,2754.262,0,197.759,180.4504,188.1295,191.3625,186.5263,0,66.69912,72.04951,76.10697,75.98015,69.78445,0,2398.478,1664.912,1755.15,1793.16,1842.196
0.77,0,2270.875,2281.866,2271.913,2275.885,2261.588,0,2092.111,2104.435,2114.173,2122.263,2125.034,0,2727.337,2752.191,2756.795,2746.808,2756.472,0,196.9097,180.4029,186.9387,194.2428,185.8949,0,64.92395,74.09735,76.45491,80.29733,70.44986,0,2399.07,1666.087,1757.611,1797.027,1841.098
0.78,0,2269.887,2282.363,2272.361,2276.162,2259.355,0,2091.39,2101.042,2115.214,2122.098,2123.812,0,2726.237,2751.251,2755.64,2742.838,2755.884,0,195.6773,181.2281,185.7328,197.0736,185.2257,0,63.34092,76.69558,76.48915,84.40556,71.09293,0,2397.364,1665.941,1758.355,1798.779,1837.985
0.79,0,2267.341,2281.526,2270.822,2274.079,2256.022,0,2089.249,2095.963,2114.339,2119.846,2120.695,0,2723.107,2747.726,2752.228,2737.081,2752.843,0,194.1902,182.8535,184.623,199.631,184.6191,0,62.04282,79.63879,76.20502,87.97072,71.64909,0,2393.695,1664.641,1757.385,1798.506,1833.288
0.8,0,2263.802,2279.77,2267.682,2270.161,2252.103,0,2086.145,2089.88,2111.875,2116.017,2116.217,0,2718.583,2742.267,2747.248,2730.446,2747.958,0,192.5972,185.1182,183.7103,201.7006,184.1838,0,61.07636,82.65269,75.60239,90.70078,72.07259,0,2388.609,1662.48,1754.905,1796.522,1827.615
0.81,0,2259.903,2277.521,2263.494,2265.087,2248.135,0,2082.608,2083.591,2108.309,2111.26,2111.033,0,2713.428,2735.718,2741.524,2723.904,2741.985,0,191.0496,187.7881,183.0735,203.0966,184.0204,0,60.44343,85.42551,74.68821,92.37234,72.33646,0,2382.775,1659.812,1751.287,1793.296,1821.669
0.82,0,2256.245,2275.155,2258.879,2259.591,2244.601,0,2079.161,2077.894,2104.215,2106.261,2105.811,0,2708.416,2728.984,2735.878,2718.353,2735.716,0,189.6857,190.582,182.7603,203.6792,184.2064,0,60.11122,87.6463,73.48221,92.8513,72.43159,0,2376.901,1656.995,1747.002,1789.376,1816.151
0.83,0,2253.318,2272.947,2254.452,2254.366,2241.867,0,2076.24,2073.474,2100.172,2101.662,2101.15,0,2704.231,2722.912,2731.022,2714.507,2729.876,0,188.6179,193.2051,182.7841,203.3678,184.7846,0,60.02808,89.04489,72.02428,92.10541,72.36488,0,2371.646,1654.344,1742.556,1785.315,1811.677
0.84,0,2251.442,2271.056,2250.738,2249.986,2240.143,0,2074.152,2070.824,2096.697,2097.979,2097.511,0,2701.39,2718.183,2727.466,2712.822,2725.041,0,187.9229,195.3842,183.1268,202.1472,185.7548,0,60.14088,89.42781,70.38157,90.20686,72.15697,0,2367.553,1652.09,1738.429,1781.602,1808.701
0.85,0,2250.742,2269.526,2248.127,2246.851,2239.476,0,2073.043,2070.175,2094.184,2095.562,2095.177,0,2700.191,2715.238,2725.472,2713.462,2721.594,0,187.6352,196.9008,183.7448,200.07,187.0702,0,60.40961,88.70534,68.652,87.32442,71.8388,0,2364.995,1650.366,1735.018,1778.617,1807.479
0.86,0,2251.151,2268.317,2246.835,2245.16,2239.765,0,2072.9,2071.485,2092.874,2094.57,2094.244,0,2700.701,2714.247,2725.049,2716.303,2719.711,0,187.7443,197.6157,184.5781,197.2522,188.6379,0,60.81615,86.90526,66.96199,83.70549,71.44713,0,2364.149,1649.213,1732.602,1776.597,1808.049
0.87,0,2252.446,2267.333,2246.902,2244.917,2240.8,0,2073.574,2074.458,2092.834,2094.975,2094.639,0,2702.768,2715.105,2725.984,2720.972,2719.377,0,188.1954,197.4828,185.5597,193.8652,190.3236,0,61.36547,84.17165,65.45675,79.65044,71.01929,0,2364.995,1648.592,1731.318,1775.627,1810.242
0.88,0,2254.293,2266.461,2248.202,2245.946,2242.305,0,2074.823,2078.591,2093.97,2096.589,2096.156,0,2706.059,2717.485,2727.9,2726.916,2720.428,0,188.8959,196.5507,186.6242,190.1247,191.9616,0,62.07965,80.74904,64.28389,75.48203,70.5878,0,2367.33,1648.415,1731.16,1775.652,1813.726
0.89,0,2256.31,2265.609,2250.476,2247.944,2243.995,0,2076.356,2083.259,2096.051,2099.104,2098.504,0,2710.116,2720.899,2730.33,2733.482,2722.596,0,189.7251,194.9527,187.7134,186.2757,193.3699,0,62.98648,76.95496,63.57258,71.51345,70.17587,0,2370.812,1648.567,1731.999,1776.502,1818.053
0.9,0,2258.13,2264.72,2253.375,2250.522,2245.614,0,2077.887,2087.805,2098.749,2102.138,2101.361,0,2714.42,2724.783,2732.804,2740,2725.565,0,190.5497,192.8869,188.7794,182.5748,194.3692,0,64.10561,73.1452,63.41226,68.01849,69.79459,0,2375.006,1648.937,1733.61,1777.923,1822.73
0.91,0,2259.448,2263.789,2256.509,2253.266,2246.974,0,2079.175,2091.633,2101.69,2105.287,2104.414,0,2718.446,2728.583,2734.909,2745.861,2729.019,0,191.2411,190.5906,189.785,179.2706,194.8048,0,65.43559,69.6763,63.83515,65.20625,69.44243,0,2379.444,1649.425,1735.709,1779.625,1827.274
0.92,0,2260.063,2262.857,2259.495,2255.784,2247.966,0,2080.052,2094.292,2104.501,2108.175,2107.396,0,2721.72,2731.828,2736.349,2750.583,2732.672,0,191.693,188.3113,190.7014,176.5822,194.5686,0,66.94482,66.86943,64.80632,63.20294,69.10725,0,2383.674,1649.96,1738.001,1781.321,1831.264
0.93,0,2259.898,2262.005,2262.004,2257.744,2248.572,0,2080.437,2095.536,2106.86,2110.488,2110.103,0,2723.866,2734.182,2736.97,2753.851,2736.288,0,191.8364,186.2783,191.5048,174.6801,193.6166,0,68.56834,64.9783,66.22398,62.04217,68.77054,0,2387.312,1650.499,1740.213,1782.763,1834.382
0.94,0,2258.998,2261.334,2263.795,2258.908,2248.846,0,2080.335,2095.352,2108.528,2112.005,2112.404,0,2724.632,2735.478,2736.769,2755.539,2739.69,0,191.6503,184.6785,192.1728,173.6682,191.9799,0,70.21144,64.16368,67.93053,61.66514,68.41275,0,2390.08,1651.019,1742.125,1783.773,1836.421
0.95,0,2257.516,2260.939,2264.738,2259.146,2248.899,0,2079.827,2093.956,2109.377,2112.62,2114.231,0,2723.914,2735.718,2735.874,2755.705,2742.748,0,191.1637,183.6373,192.6818,173.5743,189.7662,0,71.75932,64.47615,69.73292,61.93124,68.01886,0,2391.824,1651.513,1743.594,1784.255,1837.292
0.96,0,2255.687,2260.896,2264.825,2258.438,2248.875,0,2079.044,2091.745,2109.396,2112.339,2115.572,0,2721.762,2735.05,2734.514,2754.569,2745.375,0,190.4523,183.2081,193.0058,174.3457,187.151,0,73.09145,65.84905,71.4292,62.63803,67.5823,0,2392.526,1651.979,1744.554,1784.205,1837.011
0.97,0,2253.789,2261.24,2264.158,2256.872,2248.919,0,2078.146,2089.235,2108.681,2111.281,2116.451,0,2718.379,2733.736,2732.978,2752.474,2747.509,0,189.6262,183.3707,193.1178,175.8553,184.3593,0,74.09804,68.10289,72.83625,63.54861,67.10684,0,2392.293,1652.413,1745.016,1783.697,1835.678
0.98,0,2252.1,2261.958,2262.935,2254.623,2249.162,0,2077.293,2086.969,2107.411,2109.65,2116.918,0,2714.097,2732.093,2731.563,2749.834,2749.105,0,188.8138,184.0394,192.9925,177.9149,181.6401,0,74.69574,70.96192,73.81394,64.42209,66.6058,0,2391.333,1652.797,1745.05,1782.866,1833.46
0.99,0,2250.864,2262.992,2261.405,2251.93,2249.693,0,2076.625,2085.431,2105.818,2107.716,2117.028,0,2709.349,2730.443,2730.539,2747.08,2750.125,0,188.1426,185.0785,192.6106,180.2953,179.2383,0,74.84007,74.08244,74.28153,65.0433,66.09911,0,2389.923,1653.1,1744.761,1781.884,1830.572
1,0,2250.254,2264.24,2259.84,2249.073,2250.556,0,2076.246,2084.971,2104.146,2105.772,2116.836,0,2704.621,2729.064,2730.105,2744.607,2750.539,0,187.7202,186.3248,191.9644,182.7512,177.3652,0,74.53226,77.0905,74.22374,65.24739,65.60875,0,2388.367,1653.271,1744.268,1780.927,1827.257
1.01,0,2250.357,2265.578,2258.484,2246.331,2251.745,0,2076.209,2085.754,2102.613,2104.104,2116.388,0,2700.409,2728.154,2730.37,2742.735,2750.333,0,187.6176,187.6113,191.062,185.0468,176.1743,0,73.81954,79.6255,73.68649,64.93667,65.15367,0,2386.954,1653.253,1743.678,1780.148,1823.776
1.02,0,2251.157,2266.876,2257.527,2243.959,2253.207,0,2076.517,2087.739,2101.387,2102.946,2115.72,0,2697.156,2727.808,2731.344,2741.667,2749.51,0,187.8586,188.7903,189.9301,186.9805,175.7432,0,72.78903,81.38426,72.76414,64.08824,64.74461,0,2385.92,1652.983,1743.076,1779.657,1820.393
1.03,0,2252.546,2268.017,2257.076,2242.152,2254.853,0,2077.125,2090.697,2100.564,2102.454,2114.858,0,2695.21,2728.018,2732.938,2741.478,2748.105,0,188.4149,189.7511,188.6158,188.4047,176.0647,0,71.55636,82.15936,71.58149,62.75282,64.38023,0,2385.418,1652.419,1742.515,1779.502,1817.356
1.04,0,2254.335,2268.916,2257.152,2241.024,2256.572,0,2077.944,2094.25,2100.164,2102.684,2113.827,0,2694.783,2728.691,2734.986,2742.109,2746.193,0,189.2103,190.4303,187.1841,189.2389,177.0483,0,70.25111,81.86615,70.27473,61.04566,64.04505,0,2385.502,1651.546,1742.021,1779.67,1814.889
1.05,0,2256.285,2269.532,2257.695,2240.593,2258.247,0,2078.856,2097.939,2100.141,2103.583,2112.653,0,2695.925,2729.683,2737.274,2743.387,2743.896,0,190.1312,190.8159,185.7141,189.4748,178.532,0,69.00133,80.55331,68.97442,59.13183,63.71038,0,2386.125,1650.394,1741.595,1780.09,1813.169
1.06,0,2258.139,2269.868,2258.579,2240.786,2259.761,0,2079.728,2101.293,2100.396,2105.004,2111.38,0,2698.52,2730.832,2739.567,2745.048,2741.374,0,191.0437,190.9449,184.2933,189.1729,180.3027,0,67.91933,78.39497,67.79306,57.20737,63.33831,0,2387.156,1649.045,1741.237,1780.65,1812.318
1.07,0,2259.654,2269.97,2259.645,2241.451,2261.017,0,2080.427,2103.899,2100.808,2106.72,2110.067,0,2702.296,2731.997,2741.643,2746.782,2738.826,0,191.8141,190.8976,183.0099,188.4508,182.1223,0,67.09045,75.66428,66.81795,55.4787,62.88878,0,2388.403,1647.626,1740.946,1781.22,1812.386
1.08,0,2260.632,2269.914,2260.724,2242.389,2261.937,0,2080.84,2105.455,2101.247,2108.469,2108.794,0,2706.863,2733.086,2743.321,2748.277,2736.466,0,192.3288,190.7883,181.9468,187.4652,183.7581,0,66.56591,72.69215,66.10884,54.14165,62.32874,0,2389.655,1646.298,1740.738,1781.677,1813.348
1.09,0,2260.948,2269.787,2261.667,2243.386,2262.478,0,2080.882,2105.806,2101.603,2109.99,2107.65,0,2711.752,2734.061,2744.476,2749.261,2734.499,0,192.5117,190.7505,181.1755,186.3899,185.0112,0,66.36039,69.81734,65.69926,53.36187,61.64205,0,2390.722,1645.232,1740.649,1781.924,1815.103
1.1,0,2260.558,2269.674,2262.368,2244.256,2262.626,0,2080.513,2104.954,2101.797,2111.064,2106.725,0,2716.477,2734.935,2745.047,2749.542,2733.099,0,192.3351,190.9185,180.7513,185.3933,185.742,0,66.45404,67.33591,65.59962,53.25771,60.83794,0,2391.466,1644.584,1740.723,1781.91,1817.484
1.11,0,2259.504,2269.639,2262.767,2244.865,2262.402,0,2079.741,2103.043,2101.79,2111.543,2106.088,0,2720.587,2735.75,2745.032,2749.019,2732.378,0,191.8244,191.4029,180.7105,184.6179,185.8882,0,66.79866,65.45883,65.80127,53.88671,59.95617,0,2391.833,1644.467,1741.011,1781.637,1820.269
1.12,0,2257.904,2269.718,2262.862,2245.16,2261.857,0,2078.623,2100.334,2101.581,2111.374,2105.771,0,2723.722,2736.551,2744.482,2747.699,2732.371,0,191.0544,192.2625,181.0676,184.1645,185.472,0,67.32668,64.28458,66.28017,55.23693,59.06699,0,2391.855,1644.932,1741.551,1781.157,1823.209
1.13,0,2255.935,2269.911,2262.702,2245.162,2261.065,0,2077.258,2097.16,2101.205,2110.598,2105.76,0,2725.645,2737.356,2743.481,2745.678,2733.026,0,190.1402,193.4797,181.8145,184.0828,184.5962,0,67.96205,63.79132,67.00021,57.22461,58.26508,0,2391.643,1645.957,1742.352,1780.563,1826.048
1.14,0,2253.81,2270.191,2262.368,2244.966,2260.114,0,2075.777,2093.88,2100.718,2109.338,2105.99,0,2726.264,2738.136,2742.136,2743.125,2734.211,0,189.2228,194.9436,182.9195,184.3694,183.4285,0,68.631,63.84895,67.91552,59.69947,57.6577,0,2391.36,1647.449,1743.389,1779.969,1828.556
1.15,0,2251.749,2270.506,2261.959,2244.714,2259.1,0,2074.327,2090.835,2100.192,2107.779,2106.354,0,2725.633,2738.814,2740.562,2740.252,2735.728,0,188.4519,196.4497,184.3283,184.9734,182.1767,0,69.27148,64.24821,68.9721,62.45845,57.34871,0,2391.182,1649.254,1744.588,1779.484,1830.547
1.16,0,2249.954,2270.792,2261.575,2244.569,2258.11,0,2073.054,2088.314,2099.695,2106.133,2106.729,0,2723.933,2739.265,2738.871,2737.281,2737.344,0,187.9672,197.7189,185.9651,185.8076,181.0582,0,69.83973,64.74054,70.10875,65.26751,57.42133,0,2391.261,1651.176,1745.837,1779.197,1831.901
1.17,0,2248.591,2270.984,2261.291,2244.683,2257.216,0,2072.085,2086.522,2099.288,2104.608,2106.988,0,2721.439,2739.344,2737.166,2734.422,2738.824,0,187.8805,198.4361,187.7352,186.7652,180.2686,0,70.31283,65.08157,71.25781,67.88908,57.92278,0,2391.691,1653.003,1746.994,1779.152,1832.571
1.18,0,2247.77,2271.021,2261.146,2245.172,2256.468,0,2071.516,2085.573,2099.013,2103.385,2107.038,0,2718.481,2738.913,2735.537,2731.847,2739.965,0,188.2607,198.3018,189.5286,187.7364,179.955,0,70.68739,65.07113,72.3463,70.11172,58.85373,0,2392.486,1654.532,1747.906,1779.342,1832.588
1.19,0,2247.542,2270.858,2261.134,2246.097,2255.89,0,2071.394,2085.479,2098.89,2102.588,2106.833,0,2715.397,2737.875,2734.066,2729.685,2740.62,0,189.1237,197.0901,191.2262,188.625,180.1962,0,70.97467,64.58412,73.29817,71.77709,60.16457,0,2393.577,1655.593,1748.434,1779.71,1832.045
1.2,0,2247.895,2270.467,2261.201,2247.451,2255.485,0,2071.721,2086.164,2098.921,2102.282,2106.391,0,2712.491,2736.2,2732.822,2728.009,2740.719,0,190.4279,194.6994,192.707,189.3596,180.9944,0,71.19363,63.58891,74.03818,72.79946,61.75868,0,2394.819,1656.067,1748.467,1780.154,1831.091
1.21,0,2248.768,2269.841,2261.255,2249.161,2255.233,0,2072.449,2087.48,2099.09,2102.466,2105.793,0,2710.004,2733.936,2731.862,2726.851,2740.275,0,192.077,191.1874,193.858,189.8993,182.2765,0,71.36372,62.1515,74.49767,73.17422,63.50227,0,2396.019,1655.898,1747.952,1780.552,1829.901
1.22,0,2250.059,2269,2261.174,2251.102,2255.103,0,2073.494,2089.23,2099.368,2103.081,2105.179,0,2708.08,2731.222,2731.233,2726.203,2739.378,0,193.9291,186.7811,194.585,190.232,183.9057,0,71.49888,60.42579,74.6218,72.97365,65.23914,0,2396.967,1655.1,1746.893,1780.778,1828.657
1.23,0,2251.639,2267.985,2260.83,2253.106,2255.052,0,2074.744,2091.191,2099.722,2104.028,2104.727,0,2706.763,2728.266,2730.964,2726.033,2738.18,0,195.8123,181.8591,194.8237,190.3685,185.7001,0,71.60426,58.63111,74.37752,72.33094,66.80838,0,2397.472,1653.759,1745.364,1780.725,1827.525
1.24,0,2253.374,2266.859,2260.113,2254.995,2255.038,0,2076.076,2093.142,2100.119,2105.184,2104.626,0,2706,2725.33,2731.061,2726.297,2736.875,0,197.5432,176.9071,194.5491,190.3315,187.4568,0,71.67593,57.02042,73.76079,71.41589,68.06281,0,2397.394,1652.017,1743.498,1780.329,1826.636
1.25,0,2255.135,2265.698,2258.951,2256.596,2255.021,0,2077.375,2094.886,2100.535,2106.424,2105.047,0,2705.658,2722.688,2731.505,2726.949,2735.666,0,198.9485,172.4546,193.781,190.1466,188.9766,0,71.70348,55.84303,72.8015,70.4069,68.88614,0,2396.665,1650.062,1741.472,1779.576,1826.075
1.26,0,2256.807,2264.585,2257.333,2257.773,2254.971,0,2078.545,2096.265,2100.956,2107.639,2106.106,0,2705.558,2720.599,2732.25,2727.944,2734.747,0,199.8853,169.001,192.5848,189.8337,190.0886,0,71.6746,55.30729,71.56473,69.46479,69.20692,0,2395.302,1648.099,1739.496,1778.513,1825.869
1.27,0,2258.298,2263.601,2255.318,2258.443,2254.865,0,2079.516,2097.175,2101.379,2108.746,2107.84,0,2705.511,2719.261,2733.222,2729.238,2734.268,0,200.2586,166.9464,191.0667,189.4048,190.6702,0,71.58028,55.549,70.14745,68.71294,69.0074,0,2393.402,1646.32,1737.781,1777.241,1825.999
1.28,0,2259.535,2262.809,2253.038,2258.582,2254.69,0,2080.252,2097.563,2101.814,2109.701,2110.186,0,2705.358,2718.792,2734.327,2730.787,2734.321,0,200.0329,166.5359,189.3637,188.8659,190.6608,0,71.41911,56.61025,68.6708,68.22621,68.32652,0,2391.129,1644.873,1736.52,1775.905,1826.4
1.29,0,2260.469,2262.257,2250.688,2258.232,2254.448,0,2080.749,2097.433,2102.28,2110.497,2112.983,0,2704.996,2719.202,2735.461,2732.539,2734.926,0,199.2373,167.8266,187.6306,188.2231,190.0689,0,71.19936,58.43232,67.26875,68.02939,67.2562,0,2388.691,1643.832,1735.863,1774.677,1826.981
1.3,0,2261.063,2261.965,2248.504,2257.491,2254.145,0,2081.024,2096.834,2102.795,2111.156,2115.976,0,2704.403,2720.401,2736.519,2734.427,2736.03,0,197.9618,170.6825,186.0245,187.4895,188.9694,0,70.93842,60.86337,66.07407,68.10315,65.9315,0,2386.308,1643.179,1735.895,1773.732,1827.638
1.31,0,2261.298,2261.936,2246.739,2256.496,2253.797,0,2081.115,2095.857,2103.375,2111.718,2118.85,0,2703.638,2722.201,2737.403,2736.368,2737.512,0,196.3459,174.7944,184.6885,186.6915,187.4947,0,70.65954,63.67921,65.20355,68.39532,64.51524,0,2384.186,1642.802,1736.627,1773.228,1828.271
1.32,0,2261.163,2262.15,2245.623,2255.398,2253.419,0,2081.06,2094.624,2104.024,2112.229,2121.268,0,2702.832,2724.352,2738.043,2738.265,2739.207,0,194.5614,179.7228,183.7378,185.8714,185.8175,0,70.38676,66.61322,64.74364,68.83425,63.179,0,2382.49,1642.515,1737.989,1773.277,1828.797
1.33,0,2260.662,2262.577,2245.334,2254.345,2253.03,0,2080.896,2093.274,2104.733,2112.725,2122.916,0,2702.159,2726.575,2738.393,2740.006,2740.919,0,192.7905,184.9541,183.2478,185.0865,184.1299,0,70.13925,69.39032,64.7387,69.3419,62.08278,0,2381.325,1642.09,1739.835,1773.935,1829.16
1.34,0,2259.811,2263.178,2245.967,2253.453,2252.643,0,2080.651,2091.951,2105.478,2113.22,2123.552,0,2701.807,2728.606,2738.446,2741.479,2742.458,0,191.2036,189.9644,183.2467,184.4036,182.6195,0,69.92651,71.75961,65.1834,69.84496,61.35606,0,2380.723,1641.306,1741.961,1775.19,1829.335
1.35,0,2258.647,2263.909,2247.516,2252.792,2252.275,0,2080.342,2090.797,2106.215,2113.697,2123.045,0,2701.941,2730.234,2738.229,2742.578,2743.658,0,189.94,194.2796,183.7143,183.8913,181.4469,0,69.74557,73.5215,66.02107,70.28282,61.08302,0,2380.648,1639.996,1744.128,1776.961,1829.327
1.36,0,2257.229,2264.723,2249.866,2252.375,2251.939,0,2079.974,2089.928,2106.889,2114.112,2121.397,0,2702.67,2731.328,2737.803,2743.215,2744.404,0,189.0927,197.5273,184.586,183.6094,180.7258,0,69.58102,74.54675,67.14868,70.61221,61.29414,0,2380.999,1638.09,1746.093,1779.108,1829.168
1.37,0,2255.639,2265.574,2252.799,2252.16,2251.652,0,2079.549,2089.431,2107.432,2114.396,2118.751,0,2704.029,2731.852,2737.261,2743.332,2744.645,0,188.7005,199.4738,185.7622,183.5992,180.5105,0,69.40813,74.78627,68.42863,70.80887,61.96541,0,2381.633,1635.637,1747.642,1781.451,1828.906
1.38,0,2253.982,2266.414,2256.02,2252.062,2251.431,0,2079.07,2089.349,2107.768,2114.468,2115.377,0,2705.967,2731.854,2736.717,2742.911,2744.399,0,188.7467,200.0442,187.1214,183.8745,180.7909,0,69.19827,74.27209,69.70569,70.8668,63.02478,0,2382.382,1632.81,1748.615,1783.786,1828.599
1.39,0,2252.379,2267.194,2259.181,2251.971,2251.295,0,2078.549,2089.673,2107.823,2114.252,2111.634,0,2708.356,2731.452,2736.299,2741.979,2743.748,0,189.1653,199.3221,188.5354,184.4166,181.4967,0,68.92604,73.1104,70.827,70.79601,64.36468,0,2383.083,1629.887,1748.934,1785.915,1828.3
1.4,0,2250.962,2267.866,2261.93,2251.78,2251.261,0,2078.011,2090.347,2107.534,2113.69,2107.929,0,2711.006,2730.795,2736.135,2740.612,2742.822,0,189.8515,197.5324,189.8836,185.1736,182.5102,0,68.57614,71.46762,71.66162,70.61958,65.85828,0,2383.6,1627.221,1748.602,1787.665,1828.052
1.41,0,2249.856,2268.387,2263.946,2251.406,2251.335,0,2077.496,2091.269,2106.854,2112.758,2104.663,0,2713.696,2730.032,2736.336,2738.926,2741.78,0,190.6767,195.0072,191.0653,186.0658,183.6848,0,68.14899,69.55125,72.11711,70.37051,67.37697,0,2383.842,1625.181,1747.709,1788.905,1827.885
1.42,0,2249.17,2268.718,2264.986,2250.809,2251.514,0,2077.052,2092.303,2105.769,2111.468,2102.172,0,2716.202,2729.279,2736.978,2737.072,2740.784,0,191.5046,192.1411,192.0076,186.9969,184.8682,0,67.66342,67.58678,72.15005,70.08901,68.8065,0,2383.779,1624.108,1746.409,1789.559,1827.808
1.43,0,2248.98,2268.828,2264.908,2250.004,2251.775,0,2076.737,2093.295,2104.302,2109.873,2100.693,0,2718.326,2728.597,2738.081,2735.218,2739.969,0,192.2066,189.3396,192.6689,187.8693,185.9269,0,67.15546,65.79297,71.76957,69.82027,70.05984,0,2383.439,1624.253,1744.894,1789.609,1827.819
1.44,0,2249.316,2268.703,2263.694,2249.059,2252.073,0,2076.6,2094.097,2102.52,2108.062,2100.328,0,2719.923,2727.987,2739.601,2733.53,2739.429,0,192.6759,186.969,193.037,188.6013,186.767,0,66.67289,64.35797,71.03323,69.61243,71.08562,0,2382.902,1625.744,1743.363,1789.095,1827.907
1.45,0,2250.158,2268.34,2261.448,2248.09,2252.349,0,2076.681,2094.578,2100.533,2106.149,2101.042,0,2720.912,2727.391,2741.427,2732.155,2739.2,0,192.8371,185.3117,193.1237,189.1425,187.3499,0,66.26606,63.41898,70.03645,69.51454,71.87244,0,2382.281,1628.556,1741.989,1788.11,1828.055
1.46,0,2251.428,2267.756,2258.376,2247.236,2252.529,0,2076.995,2094.649,2098.486,2104.258,2102.67,0,2721.283,2726.721,2743.386,2731.203,2739.258,0,192.6523,184.5345,192.9572,189.4826,187.6979,0,65.97668,63.04819,68.89757,69.57369,72.4502,0,2381.702,1632.511,1740.892,1786.787,1828.252
1.47,0,2253.001,2266.985,2254.758,2246.645,2252.541,0,2077.535,2094.273,2096.544,2102.515,2104.948,0,2721.095,2725.877,2745.266,2730.739,2739.531,0,192.1226,184.6727,192.575,189.654,187.8891,0,65.82703,63.24729,67.74123,69.83113,72.88885,0,2381.28,1637.292,1740.123,1785.283,1828.493
1.48,0,2254.708,2266.078,2250.908,2246.442,2252.323,0,2078.264,2093.47,2094.873,2101.027,2107.552,0,2720.464,2724.787,2746.84,2730.777,2739.907,0,191.286,185.6326,192.0177,189.7239,188.0398,0,65.81255,63.95126,66.68301,70.31742,73.29393,0,2381.097,1642.484,1739.663,1783.77,1828.778
